nfe,vendedor_id,cliente_id,produto_id,valor_desconto,item_quantidade,valor_unitario,valor_total
SO46966,11.0,85,79,234.83999999999997,23,2940.0,2705.16
SO47052,11.0,248,79,372.9304,49,5764.0,5391.0696
SO47057,11.0,248,79,166.2082,36,2429.0,2262.7918
SO47409,11.0,187,79,453.4882,48,5831.0,5377.5118
SO47964,11.0,380,79,70.87549999999999,5,619.0,548.1245
SO47986,11.0,609,79,513.2133,59,7911.0,7397.7867
SO49504,11.0,222,79,202.7052,23,1866.0,1663.2948000000001
SO50668,11.0,562,79,666.4356000000001,53,6786.0,6119.5644
SO50669,11.0,71,79,82.36080000000001,14,1374.0,1291.6392
SO50685,11.0,71,79,110.4572,12,1292.0,1181.5428
SO50687,11.0,646,79,348.56139999999994,24,3071.0,2722.4386
SO50712,11.0,546,79,752.4738,63,5496.0,4743.5262
SO51083,11.0,318,79,147.2272,31,4093.0,3945.7728
SO51085,11.0,318,79,242.33,33,3806.0,3563.67
SO51705,11.0,90,79,252.805,26,2662.0,2409.195
SO51737,11.0,13,79,104.718,7,1126.0,1021.282
SO51857,11.0,13,79,496.74399999999997,61,6812.0,6315.256
SO53452,11.0,13,79,947.1462,63,6053.0,5105.8538
SO79070,11.0,13,79,167.97469999999998,17,2123.0,1955.0253
SO86931,11.0,352,79,254.44449999999998,30,4007.0,3752.5555
SO86966,11.0,189,79,250.90800000000002,23,2940.0,2689.092
SO85809,11.0,608,79,202.18589999999998,22,3203.0,3000.8141
SO86042,11.0,452,79,279.81450000000007,27,3507.0,3227.1855
SO86045,11.0,452,79,334.26359999999994,41,3804.0,3469.7364000000002
SO87427,11.0,452,79,340.84860000000015,23,3093.0,2752.1513999999997
SO87659,11.0,452,79,72.89370000000001,9,1221.0,1148.1063
SO87664,11.0,176,79,178.90349999999998,24,2609.0,2430.0965
SO98074,11.0,529,79,21.5931,1,167.0,145.4069
SO98323,11.0,506,79,43.4612,4,607.0,563.5388
SO99117,11.0,506,79,420.2685,23,3645.0,3224.7315
SO97062,11.0,506,79,190.5008,13,1864.0,1673.4992
SO117677,11.0,301,79,410.3266,62,7463.0,7052.6734
SO44110,11.0,608,79,210.05559999999997,26,4058.0,3847.9444
SO44309,11.0,608,79,189.55199999999996,22,2572.0,2382.448
SO44507,11.0,468,79,68.388,13,1668.0,1599.612
SO44545,11.0,339,79,57.549800000000005,8,1111.0,1053.4502
SO45344,11.0,199,79,394.10550000000006,26,3645.0,3250.8945
SO45556,11.0,395,79,166.14480000000003,21,3592.0,3425.8552
SO46029,11.0,508,79,58.719,6,851.0,792.281
SO46035,11.0,158,79,57.984,7,960.0,902.016
SO46057,11.0,130,79,294.096,36,4980.0,4685.904
SO46604,11.0,130,79,455.0766,47,5553.0,5097.9234
SO46648,11.0,130,79,420.12420000000003,66,6609.0,6188.8758
SO47016,11.0,177,79,105.8536,8,1228.0,1122.1464
SO47436,11.0,105,79,158.355,14,1863.0,1704.645
SO47659,11.0,145,79,61.05,9,1221.0,1159.95
SO47675,11.0,512,79,324.2616,51,6361.0,6036.7384
SO47703,11.0,199,79,104.5189,13,1417.0,1312.4811
SO48048,11.0,199,79,557.8752,55,6964.0,6406.1248
SO48074,11.0,466,79,14.3954,1,167.0,152.6046
SO48290,11.0,145,79,96.1466,15,1057.0,960.8534
SO48292,11.0,68,79,224.0772,30,3823.0,3598.9228
SO48378,11.0,469,79,581.8365000000001,50,5857.0,5275.1635
SO49076,11.0,469,79,376.7442000000001,35,4184.0,3807.2558
SO49513,11.0,93,79,161.78750000000002,13,1849.0,1687.2125
SO50213,6.0,415,79,267.56759999999997,23,3366.0,3098.4324
SO50720,6.0,682,79,358.7919,32,3221.0,2862.2081
SO50736,6.0,424,79,74.6788,10,893.0,818.3212
SO51822,6.0,424,79,954.3544,70,10549.0,9594.6456
SO51824,6.0,678,79,602.2458000000001,58,5664.0,5061.754199999999
SO53550,6.0,521,79,92.44800000000001,16,1476.0,1383.552
SO79074,6.0,91,79,154.24200000000002,18,2208.0,2053.758
SO79117,6.0,213,79,267.54299999999995,23,3645.0,3377.457
SO79123,6.0,217,79,430.56839999999994,31,4527.0,4096.4316
SO79140,6.0,450,79,425.787,37,5847.0,5421.213
SO79451,6.0,450,79,50.5512,5,381.0,330.4488
SO79488,6.0,335,79,391.30999999999995,31,2990.0,2598.69
SO79499,6.0,400,79,174.8989,17,2303.0,2128.1011
SO86649,6.0,61,79,152.64000000000001,20,2650.0,2497.36
SO86948,6.0,342,79,601.2486000000001,68,7097.0,6495.7514
SO86976,6.0,342,79,135.065,17,2270.0,2134.935
SO84309,6.0,205,79,190.12640000000005,22,2572.0,2381.8736
SO84501,6.0,593,79,200.36400000000003,22,3390.0,3189.636
SO84525,6.0,593,79,340.73839999999996,35,3808.0,3467.2616
SO98059,6.0,263,79,429.90749999999997,63,7335.0,6905.0925
SO98734,6.0,637,79,218.63300000000004,32,2765.0,2546.367
SO98741,6.0,253,79,207.05,23,3991.0,3783.95
SO97057,6.0,526,79,228.26409999999998,36,2429.0,2200.7359
SO117674,6.0,610,79,20.784,6,866.0,845.216
SO43897,6.0,498,79,95.97000000000001,14,2285.0,2189.03
SO44540,6.0,15,79,176.3184,16,2616.0,2439.6816
SO44541,6.0,228,79,116.116,12,1280.0,1163.884
SO45301,6.0,430,79,332.52479999999997,37,3768.0,3435.4752
SO45340,6.0,433,79,26.0392,5,388.0,361.9608
SO45561,6.0,407,79,188.16479999999996,26,2622.0,2433.8352
SO46053,6.0,128,79,184.2762,16,2199.0,2014.7238
SO46333,6.0,483,79,302.34670000000006,42,4531.0,4228.6533
SO46363,6.0,134,79,204.5412,17,2124.0,1919.4587999999999
SO46372,6.0,207,79,186.62429999999998,15,1887.0,1700.3757
SO46652,6.0,207,79,524.3697,46,6893.0,6368.6303
SO46930,6.0,207,79,180.11500000000007,21,2771.0,2590.8849999999998
SO47045,6.0,646,79,509.4462999999999,46,6373.0,5863.5537
SO47677,6.0,563,79,486.09229999999997,62,7463.0,6976.9077
SO48023,6.0,383,79,169.02599999999998,22,2805.0,2635.974
SO48041,6.0,681,79,129.4046,9,1402.0,1272.5954
SO48063,6.0,288,79,389.28499999999985,49,6740.0,6350.715
SO48081,6.0,53,79,21.5931,1,167.0,145.4069
SO48771,6.0,53,79,432.8415000000001,49,6649.0,6216.1585
SO49040,6.0,52,79,183.15540000000001,24,2847.0,2663.8446
SO49066,6.0,52,79,339.5678,40,4379.0,4039.4322
SO49499,6.0,407,79,279.64200000000005,17,2303.0,2023.358
SO49519,6.0,407,79,35.9718,2,334.0,298.02819999999997
SO50206,6.0,407,79,701.9946,62,6597.0,5895.0054
SO51084,6.0,407,79,468.98459999999994,41,3521.0,3052.0154
SO51110,6.0,482,79,255.96359999999999,22,3342.0,3086.0364
SO51781,6.0,383,79,257.8842,33,3048.0,2790.1158
SO51806,6.0,486,79,450.6982999999999,38,3277.0,2826.3017
SO53508,6.0,104,79,356.07000000000005,26,3275.0,2918.93
SO79069,6.0,437,79,244.68399999999997,22,3685.0,3440.316
SO86943,6.0,31,79,134.59320000000002,14,1764.0,1629.4068
SO86961,6.0,31,79,14.3954,1,167.0,152.6046
SO86984,6.0,376,79,122.003,18,1880.0,1757.997
SO85561,6.0,376,79,186.2316,26,2622.0,2435.7684
SO85804,6.0,433,79,158.90839999999997,12,1957.0,1798.0916
SO87400,6.0,431,79,583.2432,81,7592.0,7008.7568
SO87454,6.0,420,79,436.81199999999995,51,7130.0,6693.188
SO87663,6.0,49,79,483.58260000000007,46,6661.0,6177.4174
SO98041,6.0,397,79,102.20580000000001,9,1402.0,1299.7942
SO98073,6.0,404,79,54.38340000000001,6,746.0,691.6166
SO98081,6.0,432,79,7.1977,1,167.0,159.8023
SO98380,6.0,432,79,257.9877,39,5199.0,4941.0123
SO98738,6.0,655,79,28.3926,4,599.0,570.6074
SO97373,6.0,384,79,14.3673,4,577.0,562.6327
SO43875,6.0,267,79,133.224,31,2910.0,2776.776
SO44107,6.0,474,79,221.99939999999995,21,2646.0,2424.0006
SO44285,6.0,474,79,113.811,13,1770.0,1656.189
SO44298,6.0,474,79,265.29499999999996,27,4850.0,4584.705
SO44482,6.0,389,79,14.3954,1,167.0,152.6046
SO44488,6.0,571,79,286.44499999999994,39,3955.0,3668.5550000000003
SO44563,6.0,571,79,304.67709999999994,36,4183.0,3878.3229
SO45291,6.0,296,79,232.31249999999994,33,3625.0,3392.6875
SO45524,6.0,422,79,61.891200000000005,18,2156.0,2094.1088
SO46947,6.0,316,79,179.4712,27,2962.0,2782.5288
SO47018,6.0,316,79,580.8074,73,7961.0,7380.1926
SO47378,6.0,589,79,383.82149999999996,47,5341.0,4957.1785
SO47380,6.0,589,79,360.6163999999999,36,4834.0,4473.3836
SO47676,6.0,499,79,212.5824,21,2618.0,2405.4175999999998
SO48042,6.0,499,79,65.17259999999999,7,894.0,828.8274
SO48323,6.0,105,79,35.9951,4,607.0,571.0049
SO48355,6.0,508,79,22.5771,2,273.0,250.4229
SO48741,6.0,508,79,209.5346,23,3991.0,3781.4654
SO49136,6.0,508,79,340.08480000000003,36,5124.0,4783.9152
SO49850,6.0,508,79,187.75600000000003,9,1286.0,1098.244
SO49857,6.0,692,79,21.5931,1,167.0,145.4069
SO50312,6.0,692,79,501.8312000000001,42,4838.0,4336.1687999999995
SO50742,6.0,27,79,34.7628,3,491.0,456.23720000000003
SO51771,6.0,27,79,688.3631999999998,52,6229.0,5540.6368
SO51783,9.0,557,79,467.58919999999995,57,5867.0,5399.4108
SO51800,9.0,496,79,121.1386,9,1394.0,1272.8614
SO53535,9.0,632,79,457.0255,49,5335.0,4877.9745
SO53538,9.0,545,79,258.6897,18,2793.0,2534.3103
SO79479,9.0,365,79,540.8693999999999,60,6333.0,5792.1306
SO86648,9.0,368,79,364.6970999999999,34,3699.0,3334.3029
SO86652,9.0,242,79,417.194,46,6893.0,6475.806
SO85516,9.0,513,79,235.0338,25,2721.0,2485.9662
SO85575,9.0,567,79,254.53159999999997,28,4066.0,3811.4684
SO85795,9.0,214,79,211.6568,27,3199.0,2987.3432
SO85805,9.0,156,79,235.8603,24,2883.0,2647.1397
SO86035,9.0,329,79,43.583999999999996,7,960.0,916.416
SO87395,9.0,638,79,697.8399999999999,86,9236.0,8538.16
SO84124,9.0,59,79,211.264,23,3151.0,2939.736
SO84530,9.0,388,79,199.21110000000002,24,3267.0,3067.7889
SO84545,9.0,385,79,71.10400000000001,8,1111.0,1039.896
SO98063,9.0,237,79,478.85500000000013,49,6740.0,6261.1449999999995
SO99085,9.0,361,79,308.4384,30,4773.0,4464.5616
SO99123,9.0,361,79,325.3398000000001,31,4527.0,4201.6602
SO117676,9.0,391,79,146.704,21,2618.0,2471.296
SO43695,9.0,137,79,87.4752,8,1072.0,984.5248
SO43696,9.0,460,79,7.1977,1,167.0,159.8023
SO44506,9.0,531,79,248.72379999999998,36,4139.0,3890.2762000000002
SO45043,9.0,684,79,94.34200000000001,8,1097.0,1002.658
SO45550,9.0,563,79,324.2001,28,3959.0,3634.7999
SO45795,9.0,405,79,267.91999999999996,27,3199.0,2931.08
SO45799,9.0,278,79,210.6368,32,3422.0,3211.3632
SO46345,9.0,621,79,105.48229999999998,11,1463.0,1357.5177
SO46931,9.0,437,79,314.14880000000005,30,4007.0,3692.8512
SO47359,9.0,15,79,479.2119,63,7127.0,6647.7881
SO47400,9.0,15,79,673.4064000000001,81,7592.0,6918.5936
SO47456,9.0,15,79,276.90229999999997,40,4199.0,3922.0977000000003
SO47714,9.0,85,79,110.61039999999998,11,1444.0,1333.3896
SO48397,9.0,66,79,238.17559999999997,28,3503.0,3264.8244
SO49129,9.0,574,79,784.8899999999999,54,5985.0,5200.110000000001
SO49473,9.0,182,79,411.104,34,3980.0,3568.896
SO49479,9.0,260,79,434.6541000000001,60,6333.0,5898.3459
SO49502,9.0,662,79,316.9498,35,3817.0,3500.0502
SO49822,9.0,446,79,645.6617999999999,44,4881.0,4235.3382
SO49859,9.0,446,79,89.91900000000001,7,777.0,687.081
SO49885,9.0,676,79,240.3994,10,1543.0,1302.6006
SO50658,9.0,676,79,18.473100000000002,3,417.0,398.5269
SO50664,9.0,186,79,377.285,49,5585.0,5207.715
SO51102,9.0,433,79,458.8644,44,5148.0,4689.1356
SO51116,9.0,2,79,219.40320000000003,29,3802.0,3582.5968
SO51143,9.0,2,79,478.0417,66,7871.0,7392.9583
SO51150,9.0,106,79,559.5022,43,4571.0,4011.4978
SO51735,9.0,106,79,404.0588,46,4939.0,4534.9412
SO51778,9.0,8,79,389.2796,19,3013.0,2623.7204
SO53524,9.0,8,79,709.5316,67,6413.0,5703.4684
SO79129,9.0,469,79,607.9454999999999,54,5985.0,5377.0545
SO86653,9.0,337,79,64.37199999999999,8,914.0,849.628
SO85333,9.0,406,79,51.5124,5,738.0,686.4876
SO85544,9.0,406,79,36.1188,6,762.0,725.8812
SO85550,9.0,691,79,242.8419,28,3959.0,3716.1581
SO87378,9.0,98,79,426.2603000000001,47,5341.0,4914.7397
SO98292,9.0,198,79,424.31640000000004,30,3823.0,3398.6836
SO98399,9.0,397,79,53.5899,5,1057.0,1003.4101
SO99100,9.0,397,79,162.23999999999998,26,2750.0,2587.76
SO97354,9.0,109,79,582.7474000000002,59,8891.0,8308.2526
SO97365,9.0,552,79,611.9245999999999,65,8479.0,7867.0754
SO43865,9.0,701,79,212.25,14,1698.0,1485.75
SO43871,9.0,654,79,106.85010000000001,14,2091.0,1984.1499
SO43883,9.0,654,79,241.07580000000002,27,2499.0,2257.9242
SO44130,9.0,67,79,73.248,9,1344.0,1270.752
SO44549,9.0,67,79,155.16719999999998,12,1656.0,1500.8328000000001
SO44754,9.0,1,79,150.79680000000002,14,2176.0,2025.2032
SO44756,9.0,23,79,180.266,19,2455.0,2274.734
SO45805,9.0,253,79,177.92969999999997,24,2883.0,2705.0703
SO46084,9.0,589,79,12.5989,2,349.0,336.4011
SO46091,9.0,326,79,279.6156000000001,22,3036.0,2756.3844
SO46341,9.0,326,79,279.2272,30,2662.0,2382.7728
SO46653,9.0,33,79,36.388799999999996,8,914.0,877.6112
SO47039,9.0,33,79,201.995,26,3250.0,3048.005
SO47395,9.0,33,79,640.9392,86,9236.0,8595.0608
SO48745,9.0,33,79,317.56530000000004,31,3573.0,3255.4347
SO49140,9.0,449,79,378.4107,37,5847.0,5468.5893
SO49540,9.0,100,79,344.929,30,3632.0,3287.071
SO49544,9.0,100,79,5.784599999999999,2,311.0,305.2154
SO49876,9.0,425,79,479.007,36,4785.0,4305.993
SO50294,9.0,425,79,434.58359999999993,41,5536.0,5101.4164
SO50301,9.0,668,79,265.8862,26,3398.0,3132.1138
SO51147,9.0,668,79,683.9448,60,6652.0,5968.0552
SO51149,9.0,668,79,142.56550000000001,13,1621.0,1478.4345
SO51691,9.0,50,79,411.88840000000005,48,6092.0,5680.1116
SO51779,10.0,19,79,0.0,1,167.0,167.0
SO51842,10.0,19,79,562.3925999999999,35,4606.0,4043.6074
SO51858,10.0,235,79,526.4636,59,5774.0,5247.5364
SO79105,10.0,77,79,182.62799999999993,27,3555.0,3372.3720000000003
SO79484,10.0,463,79,507.2594,52,4996.0,4488.7406
SO79486,10.0,438,79,44.8772,5,743.0,698.1228
SO86947,10.0,23,79,163.77600000000004,27,2962.0,2798.224
SO85340,10.0,469,79,36.3688,5,388.0,351.6312
SO84488,10.0,380,79,214.1055,39,3955.0,3740.8945
SO98069,10.0,33,79,385.76030000000003,46,5053.0,4667.2397
SO98290,10.0,11,79,107.9012,15,1057.0,949.0988
SO98349,10.0,48,79,384.13570000000004,48,5687.0,5302.8643
SO98739,10.0,470,79,127.6136,16,2002.0,1874.3864
SO99076,10.0,175,79,310.47799999999995,35,4184.0,3873.522
SO99118,10.0,241,79,526.266,66,6135.0,5608.734
SO97016,10.0,507,79,164.6748,8,1228.0,1063.3252
SO117675,10.0,413,79,443.01529999999997,51,6361.0,5917.9847
SO43858,10.0,413,79,117.18,15,2370.0,2252.82
SO43886,10.0,191,79,214.03199999999998,23,3490.0,3275.968
SO43900,10.0,191,79,117.61760000000001,9,1168.0,1050.3824
SO44300,10.0,469,79,109.1853,12,1281.0,1171.8147
SO44530,10.0,70,79,161.28240000000002,24,3267.0,3105.7176
SO44757,10.0,70,79,86.14659999999999,9,1138.0,1051.8534
SO44766,10.0,612,79,53.8758,4,594.0,540.1242
SO45299,10.0,612,79,174.54210000000003,22,2459.0,2284.4579
SO45536,10.0,44,79,221.4675,20,2745.0,2523.5325
SO45784,10.0,200,79,69.498,4,572.0,502.502
SO45791,10.0,609,79,72.5968,5,578.0,505.40319999999997
SO47354,10.0,685,79,489.73560000000003,59,8891.0,8401.2644
SO47663,10.0,685,79,385.55909999999994,46,6661.0,6275.4409
SO47674,10.0,495,79,65.383,6,866.0,800.617
SO47962,10.0,283,79,285.3049,28,3499.0,3213.6951
SO47969,10.0,113,79,69.9435,5,785.0,715.0565
SO47996,10.0,654,79,308.73959999999994,30,4248.0,3939.2604
SO47997,10.0,128,79,73.0908,7,948.0,874.9092
SO48043,10.0,488,79,442.59929999999986,54,7551.0,7108.4007
SO48337,10.0,673,79,46.629,6,942.0,895.371
SO48776,10.0,402,79,249.30180000000001,25,3897.0,3647.6982
SO49074,10.0,509,79,162.76919999999998,18,2208.0,2045.2308
SO49484,10.0,509,79,537.4894,52,4996.0,4458.5106
SO49832,10.0,213,79,401.0112,26,3626.0,3224.9888
SO49855,10.0,380,79,439.5460000000001,70,6370.0,5930.454
SO50256,10.0,199,79,14.3954,1,167.0,152.6046
SO50745,10.0,438,79,368.59240000000005,39,3809.0,3440.4076
SO51119,10.0,594,79,21.5834,2,311.0,289.4166
SO51786,10.0,594,79,413.2308,32,4251.0,3837.7692
SO53551,10.0,217,79,333.144,35,4440.0,4106.856
SO79118,10.0,478,79,555.0705000000002,66,6135.0,5579.9295
SO79158,10.0,51,79,516.75,28,3675.0,3158.25
SO85334,10.0,441,79,127.7757,12,1317.0,1189.2243
SO85518,10.0,689,79,42.2598,5,674.0,631.7402
SO85577,10.0,689,79,253.30649999999994,25,3443.0,3189.6935
SO87409,10.0,72,79,529.4883,48,5831.0,5301.5117
SO87413,10.0,105,79,358.4448,37,4122.0,3763.5552
SO84300,10.0,105,79,128.64690000000002,12,1281.0,1152.3531
SO84507,10.0,334,79,134.10719999999998,13,1668.0,1533.8928
SO98043,10.0,274,79,556.7133,54,7551.0,6994.2867
SO98333,10.0,274,79,360.10260000000005,30,4197.0,3836.8974
SO98355,10.0,274,79,19.4922,2,273.0,253.5078
SO98384,10.0,628,79,247.79919999999998,30,3884.0,3636.2008
SO99105,10.0,45,79,210.66299999999998,27,3555.0,3344.337
SO97002,10.0,687,79,128.3854,15,1442.0,1313.6145999999999
SO97039,10.0,228,79,185.66500000000002,26,3250.0,3064.335
SO97045,10.0,649,79,463.133,46,6373.0,5909.867
SO43855,10.0,459,79,164.0755,13,1649.0,1484.9245
SO44552,10.0,519,79,180.86640000000003,21,2502.0,2321.1336
SO44744,10.0,519,79,276.8779,31,4399.0,4122.1221
SO44768,10.0,532,79,295.15200000000004,32,3840.0,3544.848
SO44784,10.0,532,79,41.7688,4,479.0,437.2312
SO45053,10.0,392,79,134.064,23,2210.0,2075.936
SO45283,10.0,372,79,209.3618,18,2363.0,2153.6382
SO45334,10.0,466,79,108.11789999999999,12,1317.0,1208.8821
SO45339,10.0,603,79,147.61560000000003,21,2382.0,2234.3844
SO45518,10.0,573,79,62.9516,5,674.0,611.0484
SO45544,1.0,466,15,44.196,6,762.0,717.804
SO45783,1.0,22,15,86.7838,9,1238.0,1151.2162
SO46383,1.0,138,15,75.82839999999999,9,1172.0,1096.1716000000001
SO46638,1.0,138,15,477.2039999999999,63,8427.0,7949.796
SO46984,1.0,136,15,132.153,18,1880.0,1747.847
SO47698,1.0,473,15,338.173,36,4613.0,4274.827
SO47702,1.0,452,15,40.552,4,685.0,644.448
SO47705,1.0,189,15,180.3075,32,3845.0,3664.6925
SO48052,1.0,293,15,339.3696000000001,27,3657.0,3317.6304
SO48057,1.0,345,15,488.16200000000003,54,6986.0,6497.838
SO48739,1.0,323,15,140.3104,16,2002.0,1861.6896
SO48779,1.0,323,15,43.8746,4,539.0,495.1254
SO49085,1.0,298,15,261.2595,30,4773.0,4511.7405
SO49117,1.0,298,15,447.606,23,3645.0,3197.3940000000002
SO49157,1.0,41,15,237.9488,26,2783.0,2545.0512
SO49489,1.0,41,15,105.8736,8,816.0,710.1264
SO49501,1.0,443,15,602.7620999999998,51,6273.0,5670.2379
SO50281,1.0,100,15,110.424,14,1420.0,1309.576
SO50310,1.0,429,15,671.3566999999999,45,5293.0,4621.6433
SO50689,1.0,429,15,804.9325000000001,61,6653.0,5848.0675
SO51106,1.0,168,15,552.3456,48,5052.0,4499.6544
SO51776,1.0,168,15,398.86,45,4490.0,4091.14
SO51815,1.0,3,15,380.4361,19,2783.0,2402.5639
SO53480,1.0,230,15,562.7268,62,6894.0,6331.2732
SO79066,1.0,230,15,324.6308,40,4379.0,4054.3692
SO86657,1.0,230,15,507.6099,72,7389.0,6881.3901
SO86930,1.0,230,15,220.01739999999998,21,2771.0,2550.9826
SO85332,1.0,486,15,200.1626,19,2159.0,1958.8374
SO86029,1.0,486,15,56.591499999999996,6,851.0,794.4085
SO86053,1.0,486,15,133.2594,16,2199.0,2065.7406
SO87410,1.0,486,15,216.71790000000004,24,3029.0,2812.2821
SO84127,1.0,305,15,188.4948,26,3054.0,2865.5052
SO84526,1.0,305,15,135.1865,13,1619.0,1483.8135
SO84540,1.0,305,15,150.1584,16,2616.0,2465.8416
SO98042,1.0,546,15,60.792000000000016,7,894.0,833.208
SO98048,1.0,482,15,681.3632,55,6964.0,6282.6368
SO98296,1.0,482,15,372.449,49,6010.0,5637.551
SO98311,1.0,590,15,512.7948,64,7779.0,7266.2052
SO98337,1.0,590,15,46.629000000000005,6,942.0,895.371
SO98393,1.0,590,15,318.50699999999983,40,5080.0,4761.493
SO99066,1.0,282,15,448.6079,40,4379.0,3930.3921
SO99069,1.0,253,15,301.8015,22,3685.0,3383.1985
SO97018,1.0,69,15,575.3108000000001,73,7961.0,7385.6892
SO43661,1.0,214,15,126.1389,19,2023.0,1896.8611
SO44513,1.0,493,15,118.55969999999999,16,2091.0,1972.4403
SO44749,1.0,382,15,248.48069999999998,37,4601.0,4352.5193
SO44765,1.0,382,15,69.252,13,1840.0,1770.748
SO45278,1.0,354,15,198.198,17,2541.0,2342.802
SO45288,1.0,519,15,256.75840000000005,27,3914.0,3657.2416
SO45782,1.0,692,15,149.447,20,2383.0,2233.553
SO46045,1.0,152,15,382.5359999999999,41,3804.0,3421.464
SO46060,1.0,643,15,134.98860000000002,19,2716.0,2581.0114
SO46657,1.0,639,15,438.8979,72,7389.0,6950.1021
SO46943,1.0,407,15,90.14040000000001,14,1764.0,1673.8596
SO47011,1.0,300,15,118.047,16,2071.0,1952.953
SO47066,1.0,300,15,426.8394,46,6336.0,5909.1606
SO47373,1.0,421,15,18.5794,4,577.0,558.4206
SO47664,1.0,611,15,218.75680000000006,24,2609.0,2390.2432
SO47712,1.0,178,15,463.8642,47,4682.0,4218.1358
SO47718,1.0,467,15,508.9392,69,7218.0,6709.0608
SO48296,1.0,467,15,382.81399999999985,49,6010.0,5627.186
SO48325,1.0,535,15,398.20989999999995,47,5743.0,5344.7901
SO48371,1.0,535,15,105.38919999999999,8,1132.0,1026.6108
SO48734,1.0,535,15,215.821,32,2765.0,2549.179
SO49058,1.0,386,15,570.1744,51,5834.0,5263.8256
SO49486,1.0,551,15,71.5509,5,743.0,671.4491
SO49538,1.0,551,15,369.50530000000003,39,4591.0,4221.4947
SO49856,1.0,551,15,548.8320000000001,49,4817.0,4268.168
SO50272,1.0,649,15,825.684,48,6032.0,5206.316
SO50701,1.0,649,15,85.3305,8,897.0,811.6695
SO50721,1.0,627,15,76.221,8,941.0,864.779
SO51126,1.0,364,15,515.69,41,4700.0,4184.3099999999995
SO51152,1.0,691,15,282.3972,12,1853.0,1570.6028000000001
SO51165,1.0,691,15,34.1688,4,552.0,517.8312
SO51699,1.0,691,15,382.3560000000001,39,4281.0,3898.644
SO51700,1.0,691,15,443.849,28,3590.0,3146.151
SO51766,1.0,241,15,152.4744,13,1479.0,1326.5256
SO53457,1.0,51,15,723.6542000000002,48,5609.0,4885.3458
SO79085,1.0,562,15,196.32510000000002,30,4773.0,4576.6749
SO79489,1.0,562,15,65.9778,8,816.0,750.0222
SO85344,1.0,299,15,272.205,26,3645.0,3372.795
SO85536,4.0,619,15,96.693,20,2745.0,2648.307
SO85545,4.0,568,15,102.5766,8,1163.0,1060.4234
SO85783,4.0,568,15,98.42099999999999,9,1238.0,1139.579
SO85791,4.0,616,15,93.6938,5,578.0,484.3062
SO86036,4.0,23,15,357.80550000000005,29,4043.0,3685.1945
SO86060,4.0,23,15,157.91660000000002,19,2716.0,2558.0834
SO84298,4.0,23,15,243.47000000000003,27,4850.0,4606.53
SO84506,4.0,599,15,279.47009999999995,36,4139.0,3859.5299
SO84549,4.0,564,15,132.81119999999999,12,1656.0,1523.1888
SO84552,4.0,564,15,239.7408,21,2502.0,2262.2592
SO98371,4.0,276,15,90.7864,8,1132.0,1041.2136
SO98378,4.0,276,15,642.1750999999999,50,5857.0,5214.8249
SO98389,4.0,276,15,311.64840000000004,34,3872.0,3560.3516
SO99070,4.0,14,15,125.9242,17,2123.0,1997.0758
SO99074,4.0,553,15,183.3348,18,2208.0,2024.6652
SO97066,4.0,553,15,320.2992,46,6336.0,6015.7008
SO43664,4.0,382,15,74.8678,8,1009.0,934.1322
SO43861,4.0,382,15,222.36200000000002,37,3788.0,3565.638
SO43864,4.0,382,15,121.4424,9,1212.0,1090.5576
SO44127,4.0,382,15,262.9536,26,3054.0,2791.0464
SO44525,4.0,382,15,268.44719999999995,35,3808.0,3539.5528
SO45287,4.0,364,15,0.0,1,167.0,167.0
SO45315,4.0,364,15,94.6157,16,1777.0,1682.3843
SO46627,4.0,653,15,139.43280000000001,20,2834.0,2694.5672
SO46961,4.0,488,15,14.3954,1,167.0,152.6046
SO46973,4.0,488,15,103.92,9,1200.0,1096.08
SO47397,4.0,603,15,226.044,21,2760.0,2533.956
SO47410,4.0,603,15,194.74649999999997,24,3029.0,2834.2535
SO47413,4.0,122,15,319.58280000000013,37,4122.0,3802.4172
SO47720,4.0,122,15,444.914,50,7315.0,6870.086
SO48026,4.0,388,15,270.12960000000004,47,4278.0,4007.8704
SO48069,4.0,388,15,504.6251,46,5053.0,4548.3749
SO48073,4.0,508,15,66.021,6,746.0,679.979
SO48311,4.0,153,15,657.7515000000001,64,7779.0,7121.2485
SO48393,4.0,153,15,465.99300000000005,40,5080.0,4614.007
SO49049,4.0,153,15,4.0752,2,283.0,278.9248
SO49100,4.0,416,15,208.32000000000002,26,2750.0,2541.68
SO49105,4.0,573,15,237.49649999999997,27,3555.0,3317.5035
SO50242,4.0,573,15,619.7598,56,6858.0,6238.2402
SO50246,4.0,127,15,168.2506,17,2407.0,2238.7494
SO50263,4.0,24,15,231.35619999999994,27,2827.0,2595.6438
SO50699,4.0,285,15,349.7579999999999,36,3990.0,3640.242
SO50747,4.0,235,15,531.6237,54,5587.0,5055.3763
SO51154,4.0,94,15,729.4742,55,6544.0,5814.5258
SO51171,4.0,94,15,44.044999999999995,4,575.0,530.955
SO51727,4.0,94,15,21.5931,1,167.0,145.4069
SO51823,4.0,94,15,454.5204000000001,48,5502.0,5047.4796
SO53471,4.0,498,15,439.64860000000004,45,3776.0,3336.3514
SO53492,4.0,495,15,407.8784,41,4448.0,4040.1216
SO53509,4.0,494,15,213.97559999999996,30,2868.0,2654.0244000000002
SO79076,4.0,228,15,474.985,35,4184.0,3709.015
